country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy,continent
Mongolia,1978,MNG,1615862.0,2416164096.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,14.323,1.497,7394.735,11.949,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,3.9392675579763963,85.69403403736798,25742.76003338992,1.8292024684509776,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,17.73824576168564,6411.481951732008,612.4037331107268,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,4510.825628693994,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1979,MNG,1657457.0,2516051968.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,9.866,1.179,7920.428,13.128,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,3.9392675579763963,85.69403403736798,25742.76003338992,1.8292024684509776,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,17.73824576168564,6411.481951732008,612.4037331107268,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,4510.825628693994,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1980,MNG,1697787.0,2677789952.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,186.076,24.428,22120.193,37.555,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,3.9392675579763963,85.69403403736798,25680.953,16.282,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,17.73824576168564,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,43.601,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1981,MNG,1739225.0,2903515904.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,-39.412,-14.801,13082.894,22.754,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,-15.42,-6.723,21203.541,12.701,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,36.878,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1982,MNG,1781808.0,3145476096.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,14.442,3.286,14614.486,26.04,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,24.905,9.184,25851.371,14.644,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,46.062,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1983,MNG,1825782.0,3328024064.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,1.077,0.28,14416.105,26.321,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,1.601,0.738,25632.742,14.062,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,46.8,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1984,MNG,1871654.0,3523040000.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,9.188,2.418,15354.842,28.739,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,-1.079,-0.505,24734.777,13.141,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,46.295,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1985,MNG,1919755.0,3725435904.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,20.107,5.778,17980.125,34.517,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,17.477,8.091,28329.633,14.599,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,54.386,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1986,MNG,1969916.0,4076226048.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,8.309,2.868,18978.223,37.386,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,8.851,4.814,30051.963,14.523,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,59.2,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1987,MNG,2021507.0,4221095936.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,9.908,3.704,20326.252,41.09,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,4.564,2.702,30621.645,14.665,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,61.902,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1988,MNG,2073778.0,4436184064.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,10.831,4.45,21959.891,45.54,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,5.173,3.202,31394.029,14.676,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,65.104,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
Mongolia,1989,MNG,2120835.0,4620239872.0,46.09169376073268,2.7190744324525493,133.55845916594265,38.068209251897365,64.71680037914692,10.966685362764611,1.9540351420247632,0.4197873455634594,443.17001200387216,24.17850152149106,31.796709877704604,6282.878509644235,1880.5020994464946,702.8488123076924,325.6825779019243,-6.519,-2.969,20072.906,42.571,17.11100078015291,20.586331940672654,591.0580707213579,769.7981989987484,13.681077968709925,-5.172,-3.368,29109.637,13.362,2.337808403699236,117.9758958204653,2305.6748740765615,538.2464264122137,30736.06794970344,6403.12849133414,64.6788570759869,85.23254543555461,19.099339362957142,39.07148757581687,1478.561465004794,865.9627770940169,173.49086887026692,10911.764093554162,119421247132433.4,0.0,0.0,0.0,18.443268840692777,20.373768957593487,287.47233886166606,5.6753636363636355,9.314260699665054,444.1706822412849,979.9821070068547,119.53399639801889,3857.6213089947096,25.649834236804562,9.447981407979945,9.62707299128751,31.295398399702275,890.4039341120643,1379.622702237957,244.53848357335733,6150.760253968255,35.214349431818185,14.767454982243576,0.13263519791860254,0.6002814348406791,33.61789217673287,9.643849052188159,396.59377416420284,347.71505335425655,97.93971195396901,1928.5276134920634,6.022099365126237,4.4688164754953075,3.070271567759079,37.199295061508295,2442.6593619814457,778.6413305982906,47.9268147113594,15777.26506291591,21.61266954665582,0.0,0.0,0.0,29.124589483538774,44.272445372884896,48.54314764965849,13.485537849093582,2.1017003458947756,33.84142462665539,2.9851590396059917,107.55899100594992,64.72391509253958,478.5507873282087,2.4588624277456645,0.7389159192825113,0.8542741411327763,3869.5609160589606,61.737,9.29954342768515,23.636428917007816,572.144777879175,1162.6456724429418,166.94546242054096,4609.7576679365075,30.11359799360279,11.186422185084604,117.54530461393598,4.619119729080183,21.547749092462098,19.216771725216898,7.016747863247863,71.55519426433916,0.622750474521828,0.21039504337050807,267.541206382097,7.314173744341454,53.42293781618887,62.811827600849256,17.5611532016008,232.1089490774908,1.4049098170200407,0.6514125822970008,Asia
